"trackID","artistName","trackName","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"2DF9G5djjtm8GHrBsNWTBk","Rush","Turn The Page - Live In New Orleans/1988",0.199,0.954,9,-7.278,1,0.0793,0.0152,0.0842,0.887,0.512,165.316,281267,4
"78lgmZwycJ3nzsdgmPPGNx","Led Zeppelin","Immigrant Song - Remaster",0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146250,4
"3Dheqt3QdES7JNJF1cfhxI","Queen","Now I'm Here - Remastered 2011",0.484,0.775,4,-6.735,1,0.0531,0.0273,0.00224,0.0934,0.48,132.553,253373,4
"5w9Qa9q4LVRePdKZ1SrrxK","Queen","I'm In Love With My Car - Live At The Montreal Forum / November 1981",0.211,0.971,7,-4.674,1,0.206,0.000152,0.000812,0.888,0.494,159.721,123333,3
"1E67jlQYbkbYwAuYBUM3k4","Rush","Carnies",0.417,0.92,4,-7.049,0,0.116,3.52e-05,0.0424,0.239,0.262,140.029,291693,4
"3Q115JCWys82tPjJjuxocz","Rush","2112 - Rio Live",0.158,0.936,9,-6.869,0,0.0845,5.67e-05,0.789,0.917,0.317,134.005,412307,4
"6WKoOXecrcYW8RmerNCxFB","Queen","Keep Yourself Alive",0.504,0.729,9,-8.049,1,0.0544,0.234,0,0.0705,0.453,134.953,228333,4
"1gkn90ExKRNAOlhDs4RoW0","Rush","Working Man",0.202,0.835,9,-11.04,1,0.0599,0.00383,0.0388,0.126,0.661,156.883,429973,4
"3zlqUfkfxhOANh4UEANx5N","Queen","Impromptu - Live At Wembley Stadium / July 1986",0.306,0.917,7,-6.042,0,0.0912,0.182,0.103,0.39,0.347,121.455,176907,4
"73vRr6iK9cYdtq6UUBDV6C","Rush","Dog Years",0.504,0.911,0,-6.159,1,0.0501,3.98e-05,0.00736,0.108,0.53,118.009,295107,4
"3l3oU8UNfyJMtyKcB0Pk2M","Rush","The Percussor (i. Binary Love Theme / ii. Steambanger's Ball) [Drum Solo] [Live on Clockwork Angels Tour]",0.282,0.805,1,-11.009,1,0.0415,0.00273,0.649,0.959,0.184,144.447,190120,4
"4eVH8dKkAmC5p90RvaCgUk","Yes","Close to the Edge",0.266,0.727,9,-5.566,0,0.0433,0.165,0.000489,0.886,0.158,153.352,1230400,4
"2MGcp3IcaE0YcHT8Rkv3Yl","Queen","Sheer Heart Attack - Live",0.346,0.996,2,-3.695,1,0.124,3.94e-05,0.609,0.987,0.0615,102.922,233693,4
"4Jnhl8sVVMYyrTMEcvCnhU","Rush","Hope - Snakes & Arrows Live Version",0.21,0.608,2,-13.083,1,0.0347,0.293,0.966,0.99,0.201,151.296,141053,3
"0U49xOQCWh6zDWcu5r8Why","Queen","Bohemian Rhapsody - Live At The Montreal Forum / November 1981",0.316,0.846,3,-5.579,1,0.0997,0.062,1.73e-05,0.974,0.236,73.696,328933,4
"2jvuMDqBK04WvCYYz5qjvG","Pink Floyd","Dogs",0.321,0.479,2,-11.395,0,0.05,0.076,0.00475,0.151,0.14,109.289,1025280,4
"1HMiAvNM0klyxplKlwL200","Rush","Earthshine",0.421,0.827,11,-6.414,0,0.0325,5.63e-06,0.0552,0.101,0.529,129.889,337802,4
"6Z1RlXjgnV8SO64mSeYACT","Rush","Red Sector ""A"" - Live - Grace Under Pressure Tour",0.422,0.921,9,-5.879,0,0.0568,1.16e-05,0.053,0.944,0.341,114.144,322533,4
"3frkRLXM4ueVHWCj300k2U","Rush","Closer to the Heart - Live in Cleveland",0.263,0.892,2,-4.159,1,0.0484,0.0111,0.000418,0.871,0.384,136.179,208333,4
"7zqYR0ke1rSZxQYkMUorCM","Led Zeppelin","Good Times Bad Times",0.264,0.139,9,-21.841,1,0.0385,0.778,0.454,0.078,0.114,137.299,170074,4
"2LJnqa6OFoKrMdx84CYfGh","Rush","You Bet Your Life - 2004 Remaster",0.553,0.913,7,-8.811,1,0.0319,0.000806,0.0392,0.315,0.812,131.379,300920,4
"2vwohQHIsvkvWqqnRFsKaZ","Rush","Red Barchetta - Live in Cleveland",0.195,0.955,2,-3.169,1,0.0587,0.00531,0.00016,0.449,0.213,146.29,415133,4
"1jzDzZWeSDBg5fhNc3tczV","Black Sabbath","Paranoid",0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,168440,4
"1Zd5KxenhiRD0OpIf9Dfmh","Blue Öyster Cult","Death Valley Nights",0.342,0.638,2,-8.019,0,0.0275,0.0195,0.00261,0.401,0.371,91.791,248320,4
"5DTUqcBGkZINgFXBCu9DmF","Rush","Natural Science - Snakes & Arrows Live Version",0.174,0.881,9,-4.338,1,0.0695,0.000639,0.054,0.951,0.19,157.626,514213,4
"54TaGh2JKs1pO9daXNXI5q","Rush","Fly By Night",0.501,0.702,7,-8.543,1,0.0671,0.0872,0.000994,0.0671,0.58,139.095,202200,4
"17sTUE1DweDdop28Okl2hj","Yes","Siberian Khatru",0.35,0.741,11,-8.033,0,0.0441,0.0315,0.0252,0.199,0.58,118.78,535413,4
"6enqhZawSgbAlFLRvXwAH0","Rush","Stick It Out",0.575,0.942,0,-5.179,1,0.0401,0.000408,2.36e-06,0.0995,0.317,119.998,270960,4
"15pUq5xfLfD7NvTGt6NKGM","Rush","Grand Designs (Live on Clockwork Angels Tour)",0.269,0.979,2,-3.974,1,0.0781,0.00225,0.0015,0.979,0.29,141.052,315773,4
"4e9hUiLsN4mx61ARosFi7p","Rush","The Spirit Of Radio",0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,296467,4
"28B9zhnYahGlDEWrOtydV8","Rush","Freewill - Snakes & Arrows Live Version",0.165,0.967,0,-3.489,1,0.0564,0.000135,0.174,0.997,0.428,145.408,342600,4
"0jfghgthZEGJABrd8GJ1Tb","Rush","Red Sector A (with Clockwork Angels String Ensemble) [Live on Clockwork Angels Tour]",0.343,0.774,9,-5.239,0,0.049,0.000239,0.0208,0.966,0.173,115.436,321133,4
"5QDf6Iilwl0C5pDr2o03eX","Rush","Vapor Trail",0.462,0.876,7,-8.292,1,0.0448,5e-05,0.000289,0.0706,0.387,110.947,298355,4
"39etSYnspBYBZ8CvQ3VAlg","Rush","Witch Hunt - Snakes & Arrows Live Version",0.217,0.876,5,-4.582,1,0.0594,0.00507,0.234,0.971,0.456,119.196,289027,4
"27bOd02YxaLfFx76FRXzpg","Rush","Subdivisions - Live R40 Tour",0.291,0.901,11,-5.277,0,0.04,0.000323,0.0758,0.71,0.366,136.171,348502,4
"5xDFYRukUOamdjnFoM3RoW","Queen","Save Me",0.498,0.348,7,-12.118,1,0.0276,0.198,0,0.114,0.429,81.572,227933,3
"1qPQZ80itCW6kHAOfCccnq","Queen","Lazing On A Sunday Afternoon",0.678,0.357,3,-17.632,1,0.0424,0.175,0,0.0585,0.516,123.937,74573,4
"0xcA7LflHSiDPV74zs0s3b","Rush","Nobody's Hero",0.439,0.858,4,-5.384,0,0.0514,0.216,0.000143,0.396,0.425,99.922,290400,4
"7uBnSdqm07uMBrp7nBmMu9","Led Zeppelin","In the Evening - Remaster",0.432,0.786,2,-8.23,1,0.0451,0.0138,0.102,0.144,0.437,104.062,413920,4
"3HEtl1yZPv9hQscQatHXaX","Yes","Words On A Page",0.451,0.54,9,-6.704,0,0.0261,0.0839,0.0532,0.146,0.255,139.934,381305,3
"2706XqRo0CVXcokekEq1lK","Rush","Limelight - Snakes & Arrows Live Version",0.262,0.94,8,-3.478,0,0.061,9.01e-05,0.0932,0.987,0.536,124.586,287653,4
"4vu1iqqYGffP8uBI56PKb3","Rush","Subdivisions - Live in Cleveland",0.3,0.927,11,-3.733,0,0.0429,0.00639,0.000405,0.737,0.296,135.768,330280,3
"1DV0f9SWOku3899QQ8ux93","Blue Öyster Cult","Tattoo Vampire",0.302,0.936,7,-6.823,0,0.0878,0.027,0.267,0.529,0.677,166.525,160547,4
"6JZr1Anh17IB6DXtQDvxnh","Black Sabbath","Into the Void",0.416,0.549,6,-13.487,1,0.039,0.011,0.0378,0.109,0.535,76.233,372600,4
"6gqBQnqc30AV9Z8mFu20EF","Blue Öyster Cult","The Alchemist",0.238,0.922,11,-3.701,1,0.0921,0.00185,0.00198,0.11,0.298,159.633,360310,4
"30qECTW7Q2KLmdQ1bPGf7S","Rush","2112 - Live R40 Tour",0.232,0.896,0,-6.349,1,0.0571,0.000103,0.0283,0.941,0.366,133.983,735368,4
"5NpLjebPN2sTg5TYT3jEqq","Queen","You're My Best Friend - Remastered 2011",0.513,0.781,0,-6.531,1,0.0437,0.15,0.00689,0.0761,0.542,118.749,170867,4
"4Nyx3c0IPFITNo42yodlrh","Blue Öyster Cult","Black Blade",0.342,0.711,7,-10.44,1,0.0422,0.0156,0.0954,0.38,0.487,160.564,399107,4
"3jHKueMpbTFJPMlj8tbB9E","Rush","Xanadu - Live R40 Tour",0.192,0.768,9,-6.2,1,0.0367,8.36e-05,0.0699,0.611,0.123,126.314,639648,4
"2njPB5yC71L5gbKvu9dH7g","Yes","Total Mass Retain",0.473,0.738,0,-9.166,1,0.0471,0.0897,0.000124,0.0983,0.519,83.444,198893,4
"3THzmYancb8RVehmqItO6G","Rush","Xanadu - Live In Canada / 1980",0.295,0.664,9,-10.226,1,0.047,0.0329,0.00961,0.787,0.143,127.204,729307,4
"1dt3NjEjaMmsBkQ9gkPztQ","Rush","Caravan - Live in Cleveland",0.351,0.957,5,-3.66,1,0.0521,0.00156,5.15e-06,0.956,0.373,128.555,336747,4
"6nOh3lcgBKPBKEhCDUyfsj","Rush","O Baterista - Rio Live",0.324,0.958,11,-10.091,0,0.0997,0.000242,0.853,0.784,0.169,145.189,534267,4
"456jV1ws5BS2m5v2qwwRpo","Queen","Drum And Tympani Solo - Live At The Montreal Forum / November 1981",0.308,0.545,8,-11.495,1,0.0457,0.0487,0.859,0.0948,0.342,163.175,180067,3
"2PhQcyLEJ4INST9RPWCbSz","Rush","Cygnus X-1 - Rio Live",0.211,0.764,8,-8.013,0,0.0465,1.76e-05,0.866,0.331,0.108,125.354,192000,4
"6N0xSFn1tbEwIgk0WQ8RB8","Rush","The Wreckers - Live R40 Tour",0.378,0.96,4,-5.299,0,0.0467,3.5e-05,0.0697,0.486,0.496,124.247,339000,4
"3bCvAuIFVHsJuhZdoSBAPf","Rush","YYZ - Snakes & Arrows Live Version",0.303,0.98,7,-4.658,1,0.0997,8.44e-05,0.738,0.989,0.287,133.867,317267,4
"65NTcXUtOb27NHKQ4fAcw0","Queen","'39 - Remastered 2011",0.524,0.571,8,-9.686,1,0.0273,0.0271,0,0.111,0.373,101.626,210800,4
"7g6hAuTCUIyC60CDVqIcY2","Queen","A Kind Of Magic - Remastered 2011",0.672,0.773,9,-6,1,0.036,0.016,0.00101,0.171,0.692,130.116,262253,4
"0ZulY8etRzj54NLYOYX7jy","Blue Öyster Cult","Sinful Love",0.596,0.866,9,-6.7,0,0.0587,0.162,1.85e-06,0.17,0.89,124.443,208693,4
"6ZXtAlyP1lNWfIJ2faQvwP","Rush","Armor and Sword",0.501,0.89,4,-5.027,0,0.029,6.5e-05,0.000169,0.182,0.523,102.012,396213,4
"55ZL7fjGAWfClmpnsK6Xon","Led Zeppelin","No Quarter - Remaster",0.336,0.339,11,-14.237,1,0.0397,0.724,0.608,0.126,0.0768,139.869,422680,4
"4xPnIniRbg40s1jCD246pc","Queen","Another One Bites The Dust - Remastered 2011",0.928,0.531,5,-6.52,0,0.161,0.0969,0.314,0.16,0.765,109.963,215333,4
"6T6LZhtUncaYlzHPOnmb4G","Rush","Intro - Grace Under Pressure - Live - Grace Under Pressure Tour",0.165,0.974,5,-8.196,0,0.112,0.472,0.948,0.774,0.209,128.399,57293,3
"7JQQAJu6eeo05nkGHh9OIY","The Who","Who Are You - Lost Verse Mix",0.699,0.642,9,-11.233,1,0.0598,0.631,0.209,0.0586,0.543,155.755,383600,4
"6LtBf6uwTxRemQnqgunTT9","Queen","Under Pressure - Live At Wembley Stadium / July 1986",0.381,0.983,2,-3.379,1,0.161,0.211,0.00176,0.978,0.294,121.907,221000,4
"4GRyEnshYyoShwFtgNRqKa","Queen","The Show Must Go On - Live / Theatre National de Chaillot, Paris / 1997",0.319,0.752,7,-6.982,0,0.0345,0.00624,0,0.968,0.212,80.899,275360,4
"4X4siOXRGAmIos8tJG7uy8","Rush","The Spirit Of Radio - Live In Canada / 1980",0.331,0.924,4,-10.156,1,0.0454,0.02,0.0191,0.984,0.471,135.44,310960,4
"5K7JrTWUDr7R0paSy4rVYh","Queen","You Don't Fool Me",0.595,0.77,4,-8.615,0,0.034,0.145,0.000126,0.37,0.569,121.966,324800,4
"0hLnmbp7esuygjxzHF87yz","Queen","Who Wants to Live Forever - Live At Wembley Stadium / July 1986",0.171,0.708,2,-5.819,0,0.0536,0.498,0.00244,0.706,0.0934,78.178,247560,4
"00QAndVDVfNqNWYdWAhEan","Queen","Forever",0.135,0.399,4,-8.67,0,0.0361,0.577,0.00104,0.115,0.0383,87.476,295347,5
"3QZ7uX97s82HFYSmQUAN1D","Rush","Tom Sawyer",0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880,4
"0kIpcu3DQacQObHVyra9Jx","Queen","'39",0.519,0.584,8,-9.67,1,0.027,0.0275,0,0.111,0.336,101.632,210800,4
"0ssM0AZdWKEEaqPTHzwYWl","Black Sabbath","Dirty Women - Live in Australia / 2013",0.23,0.95,9,-3.707,1,0.0739,7.18e-05,0.0616,0.925,0.338,113.447,440556,4
"4cH6pBrixn9obYACND9lrb","Rush","What You're Doing / Working Man - Medley / Live R40 Tour",0.163,0.882,9,-6.064,1,0.0654,5.38e-05,9.88e-05,0.891,0.411,88.033,575107,4
"6CRNYiqBld7XK4plDLk3lL","Rush","The Garden",0.344,0.798,7,-5.053,0,0.0363,0.0339,0.0847,0.101,0.217,160.101,419440,4
"1OGE2P7Cl86gRC3v7OuiU6","Rush","Resist - R30 Live Version",0.431,0.39,10,-6.907,1,0.0301,0.863,1.96e-06,0.767,0.217,105.24,273400,3
"4u3oXuVeOGoByIMz9pnOKf","Rush","Closer To The Heart",0.373,0.809,2,-9.189,1,0.0744,0.115,1.94e-06,0.653,0.539,145.045,171960,1
"1zdmeAd3wE2VlrrxpAAEgr","The Who","Love Ain't For Keeping",0.554,0.818,2,-6.864,1,0.0362,0.0779,0.0106,0.341,0.512,142.339,130720,4
"60s19t9XMIhOAA84rQDMyU","Queen","Flash - Remastered 2011",0.474,0.646,9,-11.372,0,0.115,0.165,0.0152,0.111,0.234,108.454,167373,4
"4MNmv4jgzzCxLE0fIKfy6A","Rush","Red Barchetta - Live R40 Tour",0.27,0.89,2,-7.666,1,0.0482,0.000425,0.0072,0.921,0.321,145.13,428948,4
"10kUVvy3damVfxFRABXKkB","Geddy Lee","Working at Perfekt",0.369,0.813,4,-5.66,0,0.0336,0.00091,0.00138,0.106,0.662,202.084,299027,4
"21j1PsCiTaO8ZW88UZrh3A","Pink Floyd","Shine On You Crazy Diamond (Pts. 6-9)",0.288,0.485,7,-13.162,0,0.0491,0.576,0.9,0.322,0.124,135.87,747325,3
"2IDIxX8L57lsOczvSMQRFd","Yes","And You and I - 2003 Remaster",0.291,0.437,9,-10.486,1,0.0363,0.199,0.000206,0.0762,0.219,78.17,607787,3
"4P5oPoOIzQFCBb4tEFLvUM","Rush","Time and Motion - 2004 Remaster",0.515,0.83,0,-6.185,1,0.0343,0.000144,0.073,0.125,0.624,136.1,301360,3
"21uRilkrWNXS0fkIZg5P0Q","Queen","Gimme Some Lovin' - Live At Wembley Stadium / July 1986",0.293,0.981,6,-4.509,0,0.106,0.0124,0.218,0.65,0.13,153.647,54960,4
"7wqF3BU0ykeKch6BcNqGiT","Black Sabbath","Planet Caravan",0.417,0.0889,2,-24.661,1,0.036,0.926,0.897,0.083,0.411,88.25,269533,4
"7m1JSCGnmorA3tjtWJpDj4","Freddie Mercury","The Great Pretender",0.364,0.525,7,-8.405,1,0.0297,0.0459,3.04e-05,0.131,0.256,104.1,206867,3
"0uV03rQUQn4j6HhWz7Nt2T","Rush","Test for Echo",0.541,0.851,2,-9.239,0,0.035,4e-04,0.0181,0.158,0.564,130.209,355667,4
"4MhmAPkqKZT7xXfD9pOJ2V","Rush","2112 Overture / The Temples of Syrinx - Live in Cleveland",0.258,0.976,9,-4.531,0,0.107,0.0018,0.00132,0.982,0.275,132.025,430160,4
"38dVy7da0IzUySkVh3W8sg","Rush","The Spirit of Radio - Snakes & Arrows Live Version",0.266,0.972,4,-4.285,1,0.106,0.000172,0.0146,0.995,0.443,137.305,303253,4
"29PUsW4uzZI39YffXGKlUw","Blue Öyster Cult","After Dark",0.484,0.718,11,-9.44,0,0.0383,0.113,4.06e-06,0.1,0.925,175.219,265973,4
"2NfNAfHQLUQpxjZiyc1CRy","The Who","Won't Get Fooled Again - Young Vic Live Mix",0.6,0.961,2,-6.949,1,0.0698,0.501,0.0033,0.0486,0.255,134,530627,4
"46xRV0s4voxrYJ59emLzB6","Rush","Stick It Out - 2004 Remaster",0.535,0.946,0,-5.17,1,0.0453,0.000237,2.85e-05,0.12,0.271,119.971,270680,4
"2PmZQXV2MdrIKgSKVXdWSd","Rush","Hemispheres",0.249,0.851,7,-6.742,1,0.0431,0.000143,0.0142,0.484,0.422,133.007,259339,4
"5qlENYSq7eJmRXsP6bKBKY","Cream","Dance The Night Away",0.331,0.768,9,-7.272,0,0.0439,0.00254,0.00465,0.0696,0.56,128.041,213707,4
"6DVF7xZCs6153tuM9NeyeG","Queen","You Don't Fool Me",0.58,0.789,4,-7.941,0,0.0369,0.141,0.000132,0.511,0.56,122.01,322667,4
"3ltoNmGzaum4qYjfCmG1HP","Rush","The Big Money (Live on Clockwork Angels Tour)",0.22,0.967,9,-4.082,1,0.0749,0.00174,0.632,0.982,0.442,142.662,362307,4
"6GT9NVRrfjQFJvanUnBP5W","Queen","Dragon Attack",0.693,0.701,0,-11.232,1,0.101,0.128,0.000803,0.289,0.629,88.152,258893,4
"6Ir4U5SFeIgUUmei82CiBg","Queen","Play The Game - Remastered 2011",0.239,0.699,5,-5.879,1,0.036,0.404,0,0.174,0.235,157.195,211840,4
"52bzQkgk8TznulGvKOPQTK","Rainbow","Man On The Silver Mountain",0.594,0.77,7,-8.267,0,0.032,0.276,0.0176,0.0575,0.827,107.484,277227,4
"4f6CJbnASHEtQspSwqoYlr","Rush","The Big Money",0.462,0.96,9,-5.966,1,0.0835,0.129,0.0357,0.142,0.454,145.475,334493,4
"0RAXNWy8uixVy6gC5CXPbf","Queen","These Are The Days Of Our Lives",0.7,0.261,0,-16.95,1,0.0315,0.317,0.000233,0.0443,0.548,112.443,254467,4
"3PefhAnxRxxxeimzWetwnT","Rush","Red Sector A",0.621,0.814,9,-8.132,0,0.0335,0.0112,0.000669,0.129,0.505,114.61,309147,4
"1dG4lTOVFu8RkSzybolp7o","Queen","Innuendo",0.339,0.449,0,-15.818,1,0.0393,0.0976,0.000219,0.114,0.254,72.302,391267,4
"5Lsg8jlCoTyxRch9LvJo3E","Queen","Another One Bites The Dust",0.923,0.388,5,-12.211,0,0.131,0.0883,0.134,0.151,0.783,109.817,216880,4
"5uORXVBCCN45rbW5LOuurt","Rush","Animate - 2004 Remaster",0.504,0.937,2,-7.859,1,0.0451,8.27e-05,0.0587,0.335,0.435,115.924,363440,4
"2uuMXKKmdXrY2XxsqTsGp0","Led Zeppelin","Immigrant Song - Remaster",0.567,0.931,11,-10.361,1,0.0544,0.0119,0.159,0.342,0.623,112.948,146747,4
"3p3nNDE41UhOYPxslfc8TM","Rush","Driven - Rio Live",0.167,0.84,7,-7.78,1,0.044,3.87e-05,0.715,0.64,0.315,99.001,322627,3
"6P8s3ko5YbbbCxFIjxvswG","Queen","Flash - Live At The Montreal Forum / November 1981",0.553,0.855,2,-5.423,1,0.0412,0.00246,0.0116,0.833,0.313,113.803,131147,4
"74QzobuYWH5BHMTrW9X7Yu","Queen","A Kind Of Magic",0.689,0.594,9,-11.273,1,0.0392,0.0141,0.00151,0.123,0.705,130.146,264467,4
"3gRLAyaC8IroioDP04IVaG","Queen","One Vision - Remastered 2011",0.493,0.921,2,-6.734,1,0.139,0.0991,1.52e-06,0.438,0.338,121.234,245067,4
"77HQv8DULZBOuLYk09lojh","Queen","In the Lap of the Gods...Revisited - Live, Wembley Stadium, July 1986",0.282,0.717,2,-5.308,1,0.0396,0.0996,0.00041,0.157,0.169,127.883,149493,3
"1fzQ32qjWi45u1hPcNM0Hw","Queen","Intro",0.604,0.886,11,-3.773,0,0.53,0.878,0,0.16,0.805,92.724,49635,4
"3gY381aWseWtDcnanY9n6u","Black Sabbath","Damaged Soul",0.367,0.751,1,-4.862,1,0.0508,0.00482,0.509,0.0935,0.36,135.573,471667,4
"7gzbnBiHnGBpruEIWTSh1X","Blue Öyster Cult","Burning for You",0.515,0.64,9,-9.621,0,0.0317,0.00191,5.49e-05,0.135,0.675,134.409,268273,4
"34aKsAXIfB6ZI6rlMSkXkk","Black Sabbath","Fairies Wear Boots",0.497,0.625,5,-11.38,1,0.0376,0.00114,0.0421,0.253,0.727,136.126,373193,4
"1WU5igo1wGUyZhH55UqWi2","Rush","The Analog Kid (Live on Clockwork Angels Tour)",0.221,0.97,9,-3.211,0,0.0639,0.00222,0.0474,0.976,0.314,92.279,324587,4
"2BEr51Zq9qSL55rGOCXmPP","Rush","High Water",0.603,0.844,2,-8.164,1,0.0572,0.0554,0.211,0.108,0.546,120.028,333133,4
"3DSkrxetK6Xigh53HhzZiY","Led Zeppelin","Rock and Roll - Live: O2 Arena, London - December 10, 2007",0.25,0.916,7,-8.397,1,0.0605,1.24e-05,0.871,0.697,0.543,165.608,274960,4
"4TxOT7mYlkpShICKPVdbvh","Queen","Innuendo - Remastered 2011",0.346,0.728,1,-5.747,1,0.0451,0.187,0.00379,0.344,0.174,74.939,393027,4
"1Z7bb5kCneFw3kAXVpYfUe","Queen","No One But You (Only The Good Die Young) - Remastered 2011",0.522,0.408,0,-7.472,0,0.0294,0.555,0,0.095,0.123,119.446,251320,3
"6sH5tkQoXL3YKV0hpXZoWj","Blue Öyster Cult","True Confessions",0.576,0.889,10,-7.493,1,0.0433,0.102,8.9e-06,0.054,0.814,121.067,176040,4
"7fTc6aBevhBfM6vjSQuWHZ","<U+6587><U+4FCA><U+8F89>","<U+4E4C><U+9E26>",0.479,0.373,6,-7.755,1,0.0307,0.779,0,0.114,0.37,137.81,302267,4
"1nwVFXNK9f0zKU7rVdBswV","Queen","Big Spender - Live At Wembley Stadium / July 1986",0.274,0.989,9,-3.726,0,0.181,0.0788,2.76e-05,0.418,0.104,155.563,66400,4
"7rcG5Md3kcuLly1F6v0hOs","Rush","Nocturne",0.333,0.0463,1,-22.462,1,0.0383,0.992,0.921,0.0998,0.0932,62.552,194783,4
"6POxVhw9vbWKn4vXrLo3St","Rush","Finding My Way",0.316,0.795,2,-8.97,1,0.0453,0.0553,0.0797,0.175,0.504,140.955,305933,4
"5dkfF6T8QH5myWNt7GUHeo","Rush","Mr. Soul",0.534,0.835,9,-4.419,1,0.0306,0.00377,0.00463,0.171,0.482,113.955,229267,4
"5Wak5qdZwGg9PmBmuvIOvh","Rush","Working Man - Live in Cleveland",0.232,0.978,9,-3.973,1,0.125,0.000968,0.00229,0.977,0.412,140.285,400613,4
"7iyUkghNc3d8SKJj2E080k","Rush","Entre Nous - Snakes & Arrows Live Version",0.265,0.857,2,-3.891,1,0.0398,0.000556,0.389,0.929,0.46,122.778,295173,4
"7vm7Bd52OsZmxk3yWulR2u","Blue Öyster Cult","In Thee",0.593,0.608,9,-8.378,1,0.0344,0.194,1.66e-06,0.219,0.525,121.364,230147,4
"4Ilt9N2XASXY60DSEitW5K","Rush","A Farewell To Kings",0.422,0.654,2,-7.401,1,0.0546,0.0374,0.000199,0.0968,0.232,130.845,349600,4
"20mmTwCJPnoA9Gq4Qhbqaj","Rush","Territories",0.571,0.835,4,-7.206,0,0.0542,0.00243,0.137,0.0843,0.375,126.234,379093,4
"2EB0yP7NSSdvrUCQnhqUW5","Rush","Faithless - Live in Cleveland",0.218,0.924,0,-2.993,1,0.0499,0.00836,1.12e-05,0.783,0.314,128.19,357013,4
"1bhdsJD19oLCxvjPN6TFPi","Queen","Breakthru - Remastered 2011",0.569,0.864,5,-5.697,1,0.0862,0.0614,0.00955,0.353,0.318,90.08,248387,4
"1fwVZHgHCn0C8PqTQ2WPBh","Queen","Crazy Little Thing Called Love - Live At The Montreal Forum / November 1981",0.321,0.867,7,-5.752,1,0.0936,0.00261,0.0128,0.676,0.358,156.846,255600,4
"2Azr7JIEFYxaV5kp2RJ5lE","Rush","Cold Fire - 2004 Remaster",0.485,0.939,9,-7.398,0,0.0521,0.000199,0.0197,0.337,0.587,143.964,266493,4
"6JyLquq5aQde75cezBnw6P","Rush","Lock And Key",0.538,0.9,8,-6.972,0,0.0465,0.0629,0.065,0.26,0.521,134.26,309200,4
"4eh73oNd3bMVLI1NSeezm1","Rush","The Way the Wind Blows",0.357,0.873,0,-6.17,1,0.0528,0.00396,9.94e-06,0.0808,0.488,179.916,388120,3
"0zgQIBVayv8B4Zmql9xqpn","Queen","Dragon Attack - Live At The Montreal Forum / November 1981",0.487,0.944,0,-5.336,0,0.106,9.73e-05,0.0318,0.329,0.487,91.327,191760,4
"6XP1lxHvGRqttJq7bogFQ0","Rush","The Larger Bowl",0.547,0.884,9,-5.01,0,0.0293,0.0238,1.1e-06,0.078,0.569,125.095,247040,4
"4zEoCyDemOOdcdF5DsSo7I","Rush","Time and Motion",0.542,0.799,0,-7.31,1,0.0324,0.000155,0.0398,0.158,0.628,136.138,301400,3
"5Hh11AVOcg6kz2u0jkBRtE","Queen","Tie Your Mother Down - Live At Wembley Stadium / July 1986",0.21,0.995,7,-3.173,1,0.113,0.0469,0.000124,0.821,0.0395,145.096,246040,4
"1uUCpOX86yRGShambUp93O","Blue Öyster Cult","Heavy Metal",0.544,0.77,7,-9.201,1,0.036,0.182,0,0.194,0.812,100.451,198360,4
"07rjmFuB0I2O1UuIPnu6Qj","Freddie Mercury","Barcelona",0.176,0.455,3,-8.6,1,0.0358,0.737,0.000524,0.0926,0.129,170.217,266587,4
"5nv5hodQpAMoT2PqSVmakE","Queen","Ay",0.215,0.87,2,-10.92,1,0.351,0.881,0.112,0.976,0.462,144.877,41455,3
"5q7KiSN7znIONR76LAqm7k","Rush","Xanadu",0.316,0.529,5,-9.067,0,0.0516,0.127,0.00229,0.0923,0.0456,140.785,664853,4
"0fSuP4hMUK1CqDAYV62BHF","<U+6587><U+4FCA><U+8F89>","<U+5BC2><U+5BDE><U+53F7><U+767B><U+673A><U+53E3>",0.277,0.533,10,-6.623,1,0.0319,0.727,0,0.0969,0.286,167.703,238347,4
"22KvnSgCUY8ix8riybbYiI","Queen","Who Wants To Live Forever",0.166,0.194,4,-16.724,0,0.0364,0.426,0.000571,0.12,0.0398,139.541,315000,4
"5MWfv4F84sJhScYq18yqbN","Led Zeppelin","Dazed and Confused - Remaster",0.24,0.546,2,-10.026,1,0.0548,0.0898,0.00648,0.0898,0.429,181.373,388667,4
"5ucXfilvtzz7pZslFn8a3n","Led Zeppelin","Nobody's Fault but Mine",0.221,0.979,9,-4.366,1,0.154,0.0549,0.654,0.926,0.277,91.055,401613,4
"3BaUkl5IsTkfq4uBcA67ME","Rush","A Passage to Bangkok - Snakes & Arrows Live Version",0.118,0.963,2,-4.048,1,0.0785,0.00377,0.000681,0.765,0.291,186.008,237253,3
"2QLQ8R0UbYX5iNNTgmR7V6","Rush","Open Secrets",0.538,0.894,9,-7.6,0,0.0424,0.148,0.0106,0.143,0.495,141.197,337600,4
